reg,libelle_reg,libelle_dep,jour,dom_tom,incid_tous,incid_70+,rea%,rea%_dep,niveau_global
76,Occitanie,Hérault,2020-03-26,,,,37.98,29.84,
76,Occitanie,Hérault,2020-03-27,,,,40.13,34.68,
76,Occitanie,Hérault,2020-03-28,,,,45.49,41.13,
76,Occitanie,Hérault,2020-03-29,,,,48.71,46.77,
76,Occitanie,Hérault,2020-03-30,,,,57.08,54.03,
76,Occitanie,Hérault,2020-03-31,,,,59.01,55.65,
76,Occitanie,Hérault,2020-04-01,,,,65.24,61.29,
76,Occitanie,Hérault,2020-04-02,,,,68.88,62.9,
76,Occitanie,Hérault,2020-04-03,,,,69.1,64.52,
76,Occitanie,Hérault,2020-04-04,,,,69.96,62.1,
76,Occitanie,Hérault,2020-04-05,,,,68.67,57.26,
76,Occitanie,Hérault,2020-04-06,,,,71.24,56.45,
76,Occitanie,Hérault,2020-04-07,,,,71.89,56.45,
76,Occitanie,Hérault,2020-04-08,,,,70.39,55.65,
76,Occitanie,Hérault,2020-04-09,,,,70.17,53.23,
76,Occitanie,Hérault,2020-04-10,,,,67.38,54.03,
76,Occitanie,Hérault,2020-04-11,,,,63.3,45.16,
76,Occitanie,Hérault,2020-04-12,,,,63.09,45.16,
76,Occitanie,Hérault,2020-04-13,,,,62.02,45.16,
76,Occitanie,Hérault,2020-04-14,,,,59.44,44.35,
76,Occitanie,Hérault,2020-04-15,,,,56.44,42.74,
76,Occitanie,Hérault,2020-04-16,,,,54.29,38.71,
76,Occitanie,Hérault,2020-04-17,,,,51.72,35.48,
76,Occitanie,Hérault,2020-04-18,,,,51.07,37.1,
76,Occitanie,Hérault,2020-04-19,,,,52.15,38.71,
76,Occitanie,Hérault,2020-04-20,,,,49.79,36.29,
76,Occitanie,Hérault,2020-04-21,,,,47.21,33.06,
76,Occitanie,Hérault,2020-04-22,,,,45.06,30.65,
76,Occitanie,Hérault,2020-04-23,,,,42.06,32.26,
76,Occitanie,Hérault,2020-04-24,,,,39.7,31.45,
76,Occitanie,Hérault,2020-04-25,,,,36.7,28.23,
76,Occitanie,Hérault,2020-04-26,,,,35.84,28.23,
76,Occitanie,Hérault,2020-04-27,,,,35.19,27.42,
76,Occitanie,Hérault,2020-04-28,,,,33.91,28.23,
76,Occitanie,Hérault,2020-04-29,,,,31.55,25.81,
76,Occitanie,Hérault,2020-04-30,,,,30.47,26.61,
76,Occitanie,Hérault,2020-05-01,,,,30.47,26.61,
76,Occitanie,Hérault,2020-05-02,,,,29.4,24.19,
76,Occitanie,Hérault,2020-05-03,,,,28.97,23.39,
76,Occitanie,Hérault,2020-05-04,,,,27.04,20.97,
76,Occitanie,Hérault,2020-05-05,,,,25.32,19.35,
76,Occitanie,Hérault,2020-05-06,,,,24.03,17.74,
76,Occitanie,Hérault,2020-05-07,,,,22.1,16.94,
76,Occitanie,Hérault,2020-05-08,,,,22.96,16.94,
76,Occitanie,Hérault,2020-05-09,,,,23.18,16.13,
76,Occitanie,Hérault,2020-05-10,,,,23.18,15.32,
76,Occitanie,Hérault,2020-05-11,,,,22.53,15.32,
76,Occitanie,Hérault,2020-05-12,,,,20.17,14.52,
76,Occitanie,Hérault,2020-05-13,,,,20.82,15.32,
76,Occitanie,Hérault,2020-05-14,,,,18.88,14.52,
76,Occitanie,Hérault,2020-05-15,,,,17.81,12.9,
76,Occitanie,Hérault,2020-05-16,,,,17.17,12.9,
76,Occitanie,Hérault,2020-05-17,,,,17.17,12.9,
76,Occitanie,Hérault,2020-05-18,,,,17.38,13.71,
76,Occitanie,Hérault,2020-05-19,False,4.56,,16.31,12.1,
76,Occitanie,Hérault,2020-05-20,False,5.42,,14.38,11.29,
76,Occitanie,Hérault,2020-05-21,False,4.82,,13.95,10.48,
76,Occitanie,Hérault,2020-05-22,False,5.07,,13.3,8.87,
76,Occitanie,Hérault,2020-05-23,False,4.99,,12.88,8.87,
76,Occitanie,Hérault,2020-05-24,False,4.99,,12.88,8.87,
76,Occitanie,Hérault,2020-05-25,False,3.96,,12.02,8.87,
76,Occitanie,Hérault,2020-05-26,False,2.84,,11.8,9.68,
76,Occitanie,Hérault,2020-05-27,False,1.12,,11.8,9.68,
76,Occitanie,Hérault,2020-05-28,False,1.29,,10.73,8.87,
76,Occitanie,Hérault,2020-05-29,False,0.6,,10.09,8.87,
76,Occitanie,Hérault,2020-05-30,False,1.29,,9.66,8.06,
76,Occitanie,Hérault,2020-05-31,False,1.2,,9.44,8.06,
76,Occitanie,Hérault,2020-06-01,False,0.95,,9.23,8.06,
76,Occitanie,Hérault,2020-06-02,False,1.29,,8.15,8.06,
76,Occitanie,Hérault,2020-06-03,False,1.29,,7.94,8.06,
76,Occitanie,Hérault,2020-06-04,False,1.29,,7.51,8.06,
76,Occitanie,Hérault,2020-06-05,False,1.55,,4.51,2.42,
76,Occitanie,Hérault,2020-06-06,False,0.95,3.2,4.29,2.42,OK
76,Occitanie,Hérault,2020-06-07,False,0.95,3.2,4.29,2.42,OK
76,Occitanie,Hérault,2020-06-08,False,1.12,4.2700000000000005,4.29,2.42,OK
76,Occitanie,Hérault,2020-06-09,False,0.95,2.6700000000000004,4.08,2.42,OK
76,Occitanie,Hérault,2020-06-10,False,1.55,3.74,4.29,2.42,OK
76,Occitanie,Hérault,2020-06-11,False,1.46,3.74,4.08,1.61,OK
76,Occitanie,Hérault,2020-06-12,False,1.38,2.67,4.08,1.61,OK
76,Occitanie,Hérault,2020-06-13,False,1.29,2.67,3.86,1.61,OK
76,Occitanie,Hérault,2020-06-14,False,1.38,2.67,3.86,1.61,OK
76,Occitanie,Hérault,2020-06-15,False,1.63,2.67,3.86,1.61,OK
76,Occitanie,Hérault,2020-06-16,False,1.63,3.74,3.43,0.81,OK
76,Occitanie,Hérault,2020-06-17,False,1.2,2.14,3.43,0.81,OK
76,Occitanie,Hérault,2020-06-18,False,1.2,2.14,3.43,0.81,OK
76,Occitanie,Hérault,2020-06-19,False,1.2,2.14,3.43,0.81,OK
76,Occitanie,Hérault,2020-06-20,False,1.2,2.14,3.22,0.81,OK
76,Occitanie,Hérault,2020-06-21,False,1.12,2.14,3.22,0.81,OK
76,Occitanie,Hérault,2020-06-22,False,0.77,1.07,3.0,0.0,OK
76,Occitanie,Hérault,2020-06-23,False,0.77,1.07,3.0,0.0,OK
76,Occitanie,Hérault,2020-06-24,False,0.95,1.07,2.79,0.0,OK
76,Occitanie,Hérault,2020-06-25,False,1.03,1.07,2.36,0.0,OK
76,Occitanie,Hérault,2020-06-26,False,1.55,1.07,2.36,0.81,OK
76,Occitanie,Hérault,2020-06-27,False,1.72,1.07,2.36,0.81,OK
76,Occitanie,Hérault,2020-06-28,False,1.89,1.07,2.58,0.81,OK
76,Occitanie,Hérault,2020-06-29,False,2.06,1.07,2.79,0.81,OK
76,Occitanie,Hérault,2020-06-30,False,2.06,0.0,2.79,0.81,OK
76,Occitanie,Hérault,2020-07-01,False,2.06,0.0,2.58,0.0,OK
76,Occitanie,Hérault,2020-07-02,False,2.15,0.53,2.58,0.0,OK
76,Occitanie,Hérault,2020-07-03,False,1.72,1.06,2.15,0.0,OK
76,Occitanie,Hérault,2020-07-04,False,1.89,1.06,2.15,0.0,OK
76,Occitanie,Hérault,2020-07-05,False,1.89,1.06,2.15,0.0,OK
76,Occitanie,Hérault,2020-07-06,False,1.81,1.06,2.15,0.0,OK
76,Occitanie,Hérault,2020-07-07,False,2.06,1.59,2.15,0.0,OK
76,Occitanie,Hérault,2020-07-08,False,2.58,1.59,2.15,0.0,OK
76,Occitanie,Hérault,2020-07-09,False,2.67,1.06,2.15,0.0,OK
76,Occitanie,Hérault,2020-07-10,False,3.18,0.53,1.72,0.0,OK
76,Occitanie,Hérault,2020-07-11,False,3.18,0.53,1.5,0.0,OK
76,Occitanie,Hérault,2020-07-12,False,3.01,0.53,1.5,0.0,OK
76,Occitanie,Hérault,2020-07-13,False,3.53,1.06,1.5,0.0,OK
76,Occitanie,Hérault,2020-07-14,False,3.1,0.53,1.5,0.0,OK
76,Occitanie,Hérault,2020-07-15,False,2.84,0.53,1.5,0.0,OK
76,Occitanie,Hérault,2020-07-16,False,3.27,0.53,1.72,0.81,OK
76,Occitanie,Hérault,2020-07-17,False,2.92,1.06,1.5,0.0,OK
76,Occitanie,Hérault,2020-07-18,False,3.18,1.06,1.5,0.0,OK
76,Occitanie,Hérault,2020-07-19,False,3.18,1.06,1.5,0.0,OK
76,Occitanie,Hérault,2020-07-20,False,3.7,1.06,1.29,0.0,OK
76,Occitanie,Hérault,2020-07-21,False,4.82,1.59,1.29,0.0,OK
76,Occitanie,Hérault,2020-07-22,False,4.64,1.59,1.29,0.0,OK
76,Occitanie,Hérault,2020-07-23,False,4.73,2.66,1.29,0.0,OK
76,Occitanie,Hérault,2020-07-24,False,5.07,2.13,1.5,0.0,OK
76,Occitanie,Hérault,2020-07-25,False,5.16,2.13,1.72,0.0,OK
76,Occitanie,Hérault,2020-07-26,False,5.25,2.13,1.72,0.0,OK
76,Occitanie,Hérault,2020-07-27,False,5.59,2.67,1.72,0.0,OK
76,Occitanie,Hérault,2020-07-28,False,6.28,4.27,1.93,0.0,OK
76,Occitanie,Hérault,2020-07-29,False,7.4,4.8,2.15,0.0,OK
76,Occitanie,Hérault,2020-07-30,False,8.0,5.33,2.15,0.0,OK
76,Occitanie,Hérault,2020-07-31,False,9.98,6.93,2.15,0.0,OK
76,Occitanie,Hérault,2020-08-01,False,9.63,6.93,1.93,0.0,OK
76,Occitanie,Hérault,2020-08-02,False,9.72,6.93,1.93,0.0,OK
76,Occitanie,Hérault,2020-08-03,False,11.09,6.39,2.36,0.0,OK
76,Occitanie,Hérault,2020-08-04,False,10.66,6.39,2.36,0.0,OK
76,Occitanie,Hérault,2020-08-05,False,11.18,6.39,2.36,0.0,OK
76,Occitanie,Hérault,2020-08-06,False,12.47,6.390000000000001,2.58,0.0,OK
76,Occitanie,Hérault,2020-08-07,False,13.85,5.32,2.58,0.0,OK
76,Occitanie,Hérault,2020-08-08,False,15.48,6.92,2.79,0.0,OK
76,Occitanie,Hérault,2020-08-09,False,15.82,6.92,2.79,0.0,OK
76,Occitanie,Hérault,2020-08-10,False,18.14,7.989999999999999,3.0,0.0,OK
76,Occitanie,Hérault,2020-08-11,False,22.62,5.859999999999999,2.79,0.81,OK
76,Occitanie,Hérault,2020-08-12,False,29.07,8.53,2.79,0.81,OK
76,Occitanie,Hérault,2020-08-13,False,36.2,8.0,2.79,0.81,OK
76,Occitanie,Hérault,2020-08-14,False,41.45,9.6,2.15,0.81,OK
76,Occitanie,Hérault,2020-08-15,False,40.85,9.6,2.36,0.81,OK
76,Occitanie,Hérault,2020-08-16,False,40.59,10.67,2.36,0.81,OK
76,Occitanie,Hérault,2020-08-17,False,52.97,12.8,1.72,0.0,Alerte
76,Occitanie,Hérault,2020-08-18,False,63.12,18.66,1.93,0.0,Alerte
76,Occitanie,Hérault,2020-08-19,False,68.28,18.13,2.79,2.42,Alerte
76,Occitanie,Hérault,2020-08-20,False,77.31,23.99,2.79,3.23,Alerte
76,Occitanie,Hérault,2020-08-21,False,83.16,26.66,3.0,4.03,Alerte
76,Occitanie,Hérault,2020-08-22,False,89.0,29.33,2.79,4.03,Alerte
76,Occitanie,Hérault,2020-08-23,False,90.81,30.93,2.79,4.03,Alerte
76,Occitanie,Hérault,2020-08-24,False,90.55,30.400000000000002,3.43,3.23,Alerte
76,Occitanie,Hérault,2020-08-25,False,92.36,32.0,3.43,3.23,Alerte
76,Occitanie,Hérault,2020-08-26,False,93.91,36.79,3.86,4.03,Alerte
76,Occitanie,Hérault,2020-08-27,False,92.7,38.39,4.08,4.03,Alerte
76,Occitanie,Hérault,2020-08-28,False,97.26,49.59,4.72,5.65,Alerte
76,Occitanie,Hérault,2020-08-29,False,96.14,47.99000000000001,4.72,5.65,Alerte
76,Occitanie,Hérault,2020-08-30,False,97.6,47.99000000000001,4.72,5.65,Alerte
76,Occitanie,Hérault,2020-08-31,False,98.64,51.190000000000005,4.72,6.45,Alerte
76,Occitanie,Hérault,2020-09-01,False,96.23,53.330000000000005,5.58,7.26,Alerte
76,Occitanie,Hérault,2020-09-02,False,96.57,50.14000000000001,6.87,8.06,Alerte
76,Occitanie,Hérault,2020-09-03,False,96.74,49.61000000000001,7.94,12.1,Alerte
76,Occitanie,Hérault,2020-09-04,False,96.31,43.74000000000001,6.87,8.87,Alerte
76,Occitanie,Hérault,2020-09-05,False,95.2,44.800000000000004,6.65,8.06,Alerte
76,Occitanie,Hérault,2020-09-06,False,94.94,45.86,7.08,9.68,Alerte
76,Occitanie,Hérault,2020-09-07,False,97.09,51.190000000000005,7.51,10.48,Alerte
76,Occitanie,Hérault,2020-09-08,False,99.75,49.59,8.37,13.71,Alerte
76,Occitanie,Hérault,2020-09-09,False,100.61,56.52000000000001,8.58,14.52,Alerte
76,Occitanie,Hérault,2020-09-10,False,100.87,57.05000000000001,8.58,14.52,Alerte
76,Occitanie,Hérault,2020-09-11,False,97.86,58.12000000000001,9.01,14.52,Alerte
76,Occitanie,Hérault,2020-09-12,False,98.98,58.66000000000002,9.23,14.52,Alerte
76,Occitanie,Hérault,2020-09-13,False,98.38,57.60000000000002,9.23,13.71,Alerte
76,Occitanie,Hérault,2020-09-14,False,99.93,51.20000000000002,9.66,12.9,Alerte
76,Occitanie,Hérault,2020-09-15,False,101.22,51.20000000000002,10.73,13.71,Alerte
76,Occitanie,Hérault,2020-09-16,False,99.93,49.60000000000002,12.45,15.32,Alerte
76,Occitanie,Hérault,2020-09-17,False,100.96,45.87000000000002,13.52,16.94,Alerte
76,Occitanie,Hérault,2020-09-18,False,106.29,46.40000000000002,14.38,17.74,Alerte
76,Occitanie,Hérault,2020-09-19,False,107.49,43.73000000000002,15.24,19.35,Alerte
76,Occitanie,Hérault,2020-09-20,False,108.09,41.59000000000002,15.24,19.35,Alerte
76,Occitanie,Hérault,2020-09-21,False,107.41,46.920000000000016,17.6,20.16,Alerte
76,Occitanie,Hérault,2020-09-22,False,105.34,49.05000000000002,18.24,21.77,Alerte
76,Occitanie,Hérault,2020-09-23,False,103.54,47.98000000000002,19.1,21.77,Alerte
76,Occitanie,Hérault,2020-09-24,False,100.01,52.78000000000002,20.39,24.19,Alerte
76,Occitanie,Hérault,2020-09-25,False,95.97,45.85000000000002,21.24,22.58,Alerte
76,Occitanie,Hérault,2020-09-26,False,98.89,46.92000000000002,21.67,23.39,Alerte
76,Occitanie,Hérault,2020-09-27,False,98.72,49.060000000000024,22.75,25.81,Alerte
76,Occitanie,Hérault,2020-09-28,False,95.28,46.93000000000002,23.18,25.81,Alerte
76,Occitanie,Hérault,2020-09-29,False,97.43,55.990000000000016,25.75,23.39,Alerte
76,Occitanie,Hérault,2020-09-30,False,103.11,56.52000000000001,27.68,26.61,Alerte
76,Occitanie,Hérault,2020-10-01,False,109.21,56.52,27.04,25.0,Alerte
76,Occitanie,Hérault,2020-10-02,False,120.65,81.58,27.04,22.58,Alerte
76,Occitanie,Hérault,2020-10-03,False,129.59,102.89999999999999,28.11,25.0,Alerte
76,Occitanie,Hérault,2020-10-04,False,130.11,102.89999999999999,28.54,25.81,Alerte
76,Occitanie,Hérault,2020-10-05,False,143.09,110.36999999999999,28.97,28.23,Alerte
76,Occitanie,Hérault,2020-10-06,False,155.05,113.03999999999999,28.76,29.84,Alerte renforcée
76,Occitanie,Hérault,2020-10-07,False,175.51,148.23,27.47,30.65,Alerte renforcée
76,Occitanie,Hérault,2020-10-08,False,186.95,162.09,28.76,32.26,Alerte renforcée
76,Occitanie,Hérault,2020-10-09,False,195.04,164.75,31.55,37.9,Alerte renforcée
76,Occitanie,Hérault,2020-10-10,False,200.62,157.82,31.76,39.52,Alerte renforcée
76,Occitanie,Hérault,2020-10-11,False,200.11,158.88,31.12,38.71,Alerte renforcée
76,Occitanie,Hérault,2020-10-12,False,217.22,179.14,32.4,41.13,Alerte renforcée
76,Occitanie,Hérault,2020-10-13,False,227.28,177.01,33.91,40.32,Alerte renforcée
76,Occitanie,Hérault,2020-10-14,False,235.54,164.22,34.76,37.9,Alerte renforcée
76,Occitanie,Hérault,2020-10-15,False,248.61,172.75,33.69,33.87,Alerte renforcée
76,Occitanie,Hérault,2020-10-16,False,254.54,177.01999999999998,36.48,37.9,Alerte maximale
76,Occitanie,Hérault,2020-10-17,False,256.69,193.54999999999998,37.98,40.32,Alerte maximale
76,Occitanie,Hérault,2020-10-18,False,262.8,197.28,39.91,43.55,Alerte maximale
76,Occitanie,Hérault,2020-10-19,False,273.2,212.20000000000002,42.49,43.55,Alerte maximale
76,Occitanie,Hérault,2020-10-20,False,289.03,247.92000000000004,42.92,45.16,Alerte maximale
76,Occitanie,Hérault,2020-10-21,False,319.21,275.11000000000007,47.21,50.0,Alerte maximale
76,Occitanie,Hérault,2020-10-22,False,342.77,307.63000000000005,45.06,43.55,Alerte maximale
76,Occitanie,Hérault,2020-10-23,False,382.42,336.95000000000005,46.78,50.0,Alerte maximale
76,Occitanie,Hérault,2020-10-24,False,405.64,332.68000000000006,50.43,51.61,Alerte maximale
76,Occitanie,Hérault,2020-10-25,False,409.16,346.0100000000001,53.0,54.03,Alerte maximale
76,Occitanie,Hérault,2020-10-26,False,444.42,398.8000000000001,52.79,52.42,Alerte maximale
76,Occitanie,Hérault,2020-10-27,False,475.63,435.59000000000015,57.08,59.68,Alerte maximale
76,Occitanie,Hérault,2020-10-28,False,486.21,459.58000000000015,60.94,65.32,État urgence sanitaire
76,Occitanie,Hérault,2020-10-29,False,501.69,476.1100000000001,63.3,71.77,État urgence sanitaire
76,Occitanie,Hérault,2020-10-30,False,491.97,478.7800000000001,63.95,73.39,État urgence sanitaire
76,Occitanie,Hérault,2020-10-31,False,480.28,478.2500000000001,63.3,61.29,État urgence sanitaire
76,Occitanie,Hérault,2020-11-01,False,472.37,468.1200000000001,68.88,63.71,État urgence sanitaire
76,Occitanie,Hérault,2020-11-02,False,477.35,465.45000000000005,69.53,65.32,État urgence sanitaire
76,Occitanie,Hérault,2020-11-03,False,457.83,444.12,71.46,68.55,État urgence sanitaire
76,Occitanie,Hérault,2020-11-04,False,439.17,434.52,77.9,66.94,État urgence sanitaire
